    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mode  	  
   165 	   8.9455  	      234.7154   	      181.1147   	      177.8154   	  
   165 	   9.2364  	      228.6172   	      175.9207   	      172.5532   	  
   165 	   9.5273  	      222.9671   	      171.0052   	      167.5771   	  
   165 	   9.8182  	      217.7154   	      166.3477   	      162.8662   	  
   165 	  10.1091  	      212.8182   	      161.9294   	      158.4016   	  
   165 	  10.4000  	      208.2368   	      157.7331   	      154.1654   	  
   165 	  10.6909  	      203.9372   	      153.7430   	      150.1414   	  
   165 	  10.9818  	      199.8893   	      149.9442   	      146.3147   	  
   165 	  11.2727  	      196.0665   	      146.3234   	      142.6713   	  
   165 	  11.5636  	      192.4452   	      142.8681   	      139.1986   	  
   165 	  11.8545  	      189.0048   	      139.5668   	      135.8846   	  
   165 	  12.1455  	      185.7270   	      136.4090   	      132.7186   	  
   165 	  12.4364  	      182.5956   	      133.3850   	      129.6905   	  
   165 	  12.7273  	      179.5963   	      130.4856   	      126.7911   	  
   165 	  13.0182  	      176.7164   	      127.7028   	      124.0117   	  
   165 	  13.3091  	      173.9448   	      125.0287   	      121.3445   	  
   165 	  13.6000  	      171.2715   	      122.4564   	      118.7823   	  
   165 	  13.8909  	      168.6879   	      119.9794   	      116.3181   	  
   165 	  14.1818  	      166.1862   	      117.5916   	      113.9459   	  
   165 	  14.4727  	      163.7595   	      115.2875   	      111.6599   	  
   165 	  14.7636  	      161.4017   	      113.0620   	      109.4547   	  
   165 	  15.0545  	      159.1075   	      110.9103   	      107.3254   	  
   165 	  15.3455  	      156.8719   	      108.8281   	      105.2675   	  
   165 	  15.6364  	      154.6908   	      106.8113   	      103.2768   	  
   165 	  15.9273  	      152.5604   	      104.8561   	      101.3493   	  
   165 	  16.2182  	      150.4773   	      102.9592   	       99.4815   	  
   165 	  16.5091  	      148.4384   	      101.1172   	       97.6699   	  
   165 	  16.8000  	      146.4412   	       99.3273   	       95.9116   	  
   165 	  17.0909  	      144.4831   	       97.5866   	       94.2035   	  
   165 	  17.3818  	      142.5622   	       95.8926   	       92.5431   	  
   165 	  17.6727  	      140.6763   	       94.2429   	       90.9279   	  
   165 	  17.9636  	      138.8238   	       92.6354   	       89.3556   	  
   165 	  18.2545  	      137.0032   	       91.0680   	       87.8241   	  
   165 	  18.5455  	      135.2131   	       89.5388   	       86.3312   	  
   165 	  18.8364  	      133.4521   	       88.0461   	       84.8753   	  
   165 	  19.1273  	      131.7192   	       86.5881   	       83.4547   	  
   165 	  19.4182  	      130.0133   	       85.1634   	       82.0676   	  
   165 	  19.7091  	      128.3334   	       83.7706   	       80.7126   	  
   165 	  20.0000  	      126.6788   	       82.4082   	       79.3883   	  
   165 	  20.2909  	      125.0486   	       81.0752   	       78.0935   	  
   165 	  20.5818  	      123.4421   	       79.7703   	       76.8269   	  
   165 	  20.8727  	      121.8586   	       78.4924   	       75.5874   	  
   165 	  21.1636  	      120.2976   	       77.2405   	       74.3739   	  
   165 	  21.4545  	      118.7584   	       76.0137   	       73.1855   	  
   165 	  21.7455  	      117.2406   	       74.8111   	       72.0212   	  
   165 	  22.0364  	      115.7436   	       73.6319   	       70.8801   	  
   165 	  22.3273  	      114.2670   	       72.4752   	       69.7615   	  
   165 	  22.6182  	      112.8104   	       71.3404   	       68.6645   	  
   165 	  22.9091  	      111.3733   	       70.2267   	       67.5885   	  
   165 	  23.2000  	      109.9554   	       69.1335   	       66.5327   	  
   165 	  23.4909  	      108.5563   	       68.0602   	       65.4966   	  
   165 	  23.7818  	      107.1758   	       67.0061   	       64.4795   	  
   165 	  24.0727  	      105.8133   	       65.9708   	       63.4808   	  
   165 	  24.3636  	      104.4688   	       64.9537   	       62.5001   	  
   165 	  24.6545  	      103.1417   	       63.9544   	       61.5368   	  
   165 	  24.9455  	      101.8320   	       62.9723   	       60.5904   	  
   165 	  25.2364  	      100.5392   	       62.0070   	       59.6605   	  
   165 	  25.5273  	       99.2632   	       61.0580   	       58.7466   	  
   165 	  25.8182  	       98.0036   	       60.1251   	       57.8483   	  
   165 	  26.1091  	       96.7603   	       59.2078   	       56.9653   	  
   165 	  26.4000  	       95.5329   	       58.3057   	       56.0971   	  
   166 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
   166 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
   166 	   0.2182  	     2462.7301   	     4824.6031   	     4936.1665   	  
   166 	   0.5091  	     1952.0465   	     3200.2272   	     3188.7847   	  
   166 	   0.8000  	     1554.1809   	     2143.1648   	     2083.4394   	  
   166 	   1.0909  	     1244.0763   	     1455.0894   	     1383.9883   	  
   166 	   1.3818  	     1002.2433   	     1007.0090   	      941.1449   	  
   166 	   1.6727  	      813.5227   	      715.0270   	      660.5322   	  
   166 	   1.9636  	      666.1241   	      524.5765   	      482.4863   	  
   166 	   2.2545  	      550.8763   	      400.1674   	      369.2881   	  
   166 	   2.5455  	      460.6462   	      318.7165   	      297.0922   	  
   166 	   2.8364  	      389.8852   	      265.2107   	      250.8236   	  
   166 	   3.1273  	      334.2777   	      229.8852   	      220.9521   	  
   166 	   3.4182  	      290.4667   	      206.3890   	      201.4529   	  
   166 	   3.7091  	      255.8411   	      190.5912   	      188.5168   	  
   166 	   4.0000  	      228.3698   	      179.8053   	      179.7360   	  
   166 	   4.2909  	      206.4727   	      172.2837   	      173.5880   	  
   166 	   4.5818  	      188.9208   	      166.8897   	      169.1102   	  
   166 	   4.8727  	      174.7579   	      162.8843   	      165.6943   	  
   166 	   5.1636  	      163.2402   	      159.7863   	      162.9553   	  
   166 	   5.4545  	      153.7890   	      157.2831   	      160.6501   	  
   166 	   5.7455  	      145.9539   	      155.1711   	      158.6247   	  
   166 	   6.0364  	      139.3847   	      153.3180   	      156.7818   	  
   166 	   6.3273  	      133.8085   	      151.6376   	      155.0598   	  
   166 	   6.6182  	      129.0132   	      150.0738   	      153.4198   	  
   166 	   6.9091  	      124.8334   	      148.5902   	      151.8370   	  
   166 	   7.2000  	      121.1406   	      147.1629   	      150.2958   	  
   166 	   7.4909  	      117.8345   	      145.7765   	      148.7861   	  
   166 	   7.7818  	      114.8370   	      144.4207   	      147.3018   	  
   166 	   8.0727  	      112.0872   	      143.0891   	      145.8386   	  
   166 	   8.3636  	      109.5377   	      141.7772   	      144.3940   	  
   166 	   8.6545  	      107.1512   	      140.4822   	      142.9662   	  
   166 	   8.9455  	      104.8990   	      139.2022   	      141.5542   	  
   166 	   9.2364  	      102.7582   	      137.9359   	      140.1571   	  
   166 	   9.5273  	      100.7112   	      136.6825   	      138.7745   	  
   166 	   9.8182  	       98.7440   	      135.4413   	      137.4059   	  
   166 	  10.1091  	       96.8456   	      134.2120   	      136.0511   	  
   166 	  10.4000  	       95.0074   	      132.9942   	      134.7098   	  
   166 	  10.6909  	       93.2226   	      131.7877   	      133.3819   	  
   166 	  10.9818  	       91.4856   	      130.5923   	      132.0670   	  
   166 	  11.2727  	       89.7922   	      129.4078   	      130.7652   	  
   166 	  11.5636  	       88.1389   	      128.2342   	      129.4763   	  
   166 	  11.8545  	       86.5227   	      127.0712   	      128.2000   	  
   166 	  12.1455  	       84.9415   	      125.9188   	      126.9364   	  
   166 	  12.4364  	       83.3932   	      124.7769   	      125.6852   	  
   166 	  12.7273  	       81.8764   	      123.6453   	      124.4464   	  
   166 	  13.0182  	       80.3896   	      122.5240   	      123.2197   	  
   166 	  13.3091  	       78.9318   	      121.4129   	      122.0052   	  
   166 	  13.6000  	       77.5019   	      120.3119   	      120.8026   	  
   166 	  13.8909  	       76.0991   	      119.2208   	      119.6119   	  
   166 	  14.1818  	       74.7225   	      118.1397   	      118.4329   	  
   166 	  14.4727  	       73.3716   	      117.0683   	      117.2656   	  
   166 	  14.7636  	       72.0457   	      116.0067   	      116.1097   	  
   166 	  15.0545  	       70.7441   	      114.9547   	      114.9653   	  
   166 	  15.3455  	       69.4664   	      113.9122   	      113.8321   	  
   166 	  15.6364  	       68.2120   	      112.8792   	      112.7101   	  
   166 	  15.9273  	       66.9805   	      111.8556   	      111.5991   	  
   166 	  16.2182  	       65.7713   	      110.8412   	      110.4992   	  
   166 	  16.5091  	       64.5842   	      109.8360   	      109.4100   	  
   166 	  16.8000  	       63.4185   	      108.8400   	      108.3316   	  
   166 	  17.0909  	       62.2739   	      107.8530   	      107.2638   	  
   166 	  17.3818  	       61.1501   	      106.8749   	      106.2065   	  
   166 	  17.6727  	       60.0466   	      105.9057   	      105.1597   	  
   166 	  17.9636  	       58.9630   	      104.9453   	      104.1232   	  
   166 	  18.2545  	       57.8990   	      103.9936   	      103.0969   	  
   166 	  18.5455  	       56.8543   	      103.0506   	      102.0807   	  
   166 	  18.8364  	       55.8284   	      102.1160   	      101.0745   	  
   166 	  19.1273  	       54.8210   	      101.1900   	      100.0782   	  
   166 	  19.4182  	       53.8318   	      100.2724   	       99.0918   	  
   166 	  19.7091  	       52.8605   	       99.3631   	       98.1151   	  
   166 	  20.0000  	       51.9067   	       98.4620   	       97.1480   	  
   166 	  20.2909  	       50.9701   	       97.5691   	       96.1904   	  
   166 	  20.5818  	       50.0505   	       96.6843   	       95.2423   	  
   166 	  20.8727  	       49.1474   	       95.8075   	       94.3035   	  
   166 	  21.1636  	       48.2606   	       94.9387   	       93.3740   	  
   166 	  21.4545  	       47.3898   	       94.0777   	       92.4537   	  
   166 	  21.7455  	       46.5348   	       93.2246   	       91.5424   	  
   166 	  22.0364  	       45.6951   	       92.3792   	       90.6401   	  
   166 	  22.3273  	       44.8706   	       91.5414   	       89.7467   	  
   166 	  22.6182  	       44.0610   	       90.7113   	       88.8621   	  
   166 	  22.9091  	       43.2660   	       89.8887   	       87.9862   	  
   166 	  23.2000  	       42.4854   	       89.0735   	       87.1189   	  
   166 	  23.4909  	       41.7188   	       88.2658   	       86.2602   	  
   166 	  23.7818  	       40.9660   	       87.4653   	       85.4100   	  
   166 	  24.0727  	       40.2269   	       86.6721   	       84.5681   	  
   166 	  24.3636  	       39.5011   	       85.8862   	       83.7346   	  
   166 	  24.6545  	       38.7883   	       85.1073   	       82.9092   	  
   166 	  24.9455  	       38.0885   	       84.3355   	       82.0920   	  
   166 	  25.2364  	       37.4012   	       83.5707   	       81.2829   	  
   166 	  25.5273  	       36.7264   	       82.8129   	       80.4817   	  
   166 	  25.8182  	       36.0637   	       82.0619   	       79.6884   	  
   166 	  26.1091  	       35.4130   	       81.3177   	       78.9029   	  
   166 	  26.4000  	       34.7741   	       80.5803   	       78.1252   	  
   167 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
   167 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
   167 	   0.2182  	     1752.6576   	     1574.1359   	     1556.2294   	  
   167 	   0.5091  	     1499.1777   	     1420.0341   	     1405.1575   	  
   167 	   0.8000  	     1285.7236   	     1282.1319   	     1269.7836   	  
   167 	   1.0909  	     1105.9100   	     1158.7121   	     1148.4634   	  
   167 	   1.3818  	      954.3713   	     1048.2397   	     1039.7249   	  
   167 	   1.6727  	      826.5989   	      949.3427   	      942.2508   	  
   167 	   1.9636  	      718.8042   	      860.7943   	      854.8614   	  
   167 	   2.2545  	      627.8038   	      781.4983   	      776.5010   	  
   167 	   2.5455  	      550.9223   	      710.4744   	      706.2245   	  
   167 	   2.8364  	      485.9119   	      646.8467   	      643.1858   	  
   167 	   3.1273  	      430.8834   	      589.8319   	      586.6276   	  
   167 	   3.4182  	      384.2496   	      538.7299   	      535.8720   	  
   167 	   3.7091  	      344.6763   	      492.9149   	      490.3120   	  
   167 	   4.0000  	      311.0426   	      451.8275   	      449.4044   	  
   167 	   4.2909  	      282.4065   	      414.9677   	      412.6628   	  
   167 	   4.5818  	      257.9761   	      381.8883   	      379.6519   	  
   167 	   4.8727  	      237.0862   	      352.1898   	      349.9819   	  
   167 	   5.1636  	      219.1775   	      325.5149   	      323.3039   	  
   167 	   5.4545  	      203.7801   	      301.5444   	      299.3057   	  
   167 	   5.7455  	      190.4990   	      279.9926   	      277.7076   	  
   167 	   6.0364  	      179.0021   	      260.6045   	      258.2594   	  
   167 	   6.3273  	      169.0103   	      243.1518   	      240.7369   	  
   167 	   6.6182  	      160.2890   	      227.4307   	      224.9396   	  
   167 	   6.9091  	      152.6409   	      213.2588   	      210.6880   	  
   167 	   7.2000  	      145.9003   	      200.4732   	      197.8212   	  
   167 	   7.4909  	      139.9276   	      188.9281   	      186.1954   	  
   167 	   7.7818  	      134.6057   	      178.4932   	      175.6817   	  
   167 	   8.0727  	      129.8358   	      169.0522   	      166.1647   	  
   167 	   8.3636  	      125.5350   	      160.5008   	      157.5412   	  
   167 	   8.6545  	      121.6335   	      152.7461   	      149.7187   	  
   167 	   8.9455  	      118.0726   	      145.7047   	      142.6144   	  
   167 	   9.2364  	      114.8028   	      139.3023   	      136.1543   	  
   167 	   9.5273  	      111.7824   	      133.4723   	      130.2720   	  
   167 	   9.8182  	      108.9765   	      128.1553   	      124.9081   	  
   167 	  10.1091  	      106.3553   	      123.2981   	      120.0093   	  
   167 	  10.4000  	      103.8941   	      118.8531   	      115.5280   	  
   167 	  10.6909  	      101.5718   	      114.7778   	      111.4216   	  
   167 	  10.9818  	       99.3706   	      111.0342   	      107.6519   	  
   167 	  11.2727  	       97.2757   	      107.5882   	      104.1847   	  
   167 	  11.5636  	       95.2742   	      104.4095   	      100.9894   	  
   167 	  11.8545  	       93.3556   	      101.4708   	       98.0385   	  
   167 	  12.1455  	       91.5106   	       98.7479   	       95.3075   	  
   167 	  12.4364  	       89.7317   	       96.2190   	       92.7743   	  
   167 	  12.7273  	       88.0123   	       93.8646   	       90.4193   	  
   167 	  13.0182  	       86.3467   	       91.6672   	       88.2248   	  
   167 	  13.3091  	       84.7304   	       89.6114   	       86.1749   	  
   167 	  13.6000  	       83.1591   	       87.6832   	       84.2556   	  
   167 	  13.8909  	       81.6294   	       85.8701   	       82.4541   	  
   167 	  14.1818  	       80.1384   	       84.1610   	       80.7590   	  
   167 	  14.4727  	       78.6835   	       82.5459   	       79.1602   	  
   167 	  14.7636  	       77.2624   	       81.0157   	       77.6485   	  
   167 	  15.0545  	       75.8732   	       79.5626   	       76.2158   	  
   167 	  15.3455  	       74.5143   	       78.1794   	       74.8546   	  
   167 	  15.6364  	       73.1841   	       76.8596   	       73.5584   	  
   167 	  15.9273  	       71.8813   	       75.5975   	       72.3213   	  
   167 	  16.2182  	       70.6049   	       74.3880   	       71.1380   	  
   167 	  16.5091  	       69.3538   	       73.2264   	       70.0038   	  
   167 	  16.8000  	       68.1270   	       72.1085   	       68.9143   	  
   167 	  17.0909  	       66.9238   	       71.0308   	       67.8658   	  
   167 	  17.3818  	       65.7434   	       69.9898   	       66.8548   	  
   167 	  17.6727  	       64.5851   	       68.9826   	       65.8783   	  
   167 	  17.9636  	       63.4483   	       68.0065   	       64.9334   	  
   167 	  18.2545  	       62.3325   	       67.0591   	       64.0177   	  
   167 	  18.5455  	       61.2370   	       66.1382   	       63.1289   	  
   167 	  18.8364  	       60.1615   	       65.2419   	       62.2651   	  
   167 	  19.1273  	       59.1054   	       64.3685   	       61.4244   	  
   167 	  19.4182  	       58.0683   	       63.5163   	       60.6051   	  
   167 	  19.7091  	       57.0498   	       62.6839   	       59.8058   	  
   167 	  20.0000  	       56.0495   	       61.8702   	       59.0253   	  
   167 	  20.2909  	       55.0670   	       61.0739   	       58.2622   	  
   167 	  20.5818  	       54.1019   	       60.2940   	       57.5155   	  
   167 	  20.8727  	       53.1539   	       59.5295   	       56.7842   	  
   167 	  21.1636  	       52.2228   	       58.7797   	       56.0675   	  
   167 	  21.4545  	       51.3080   	       58.0437   	       55.3646   	  
   167 	  21.7455  	       50.4094   	       57.3209   	       54.6747   	  
   167 	  22.0364  	       49.5267   	       56.6106   	       53.9971   	  
   167 	  22.3273  	       48.6595   	       55.9122   	       53.3314   	  
   167 	  22.6182  	       47.8075   	       55.2253   	       52.6769   	  
   167 	  22.9091  	       46.9705   	       54.5494   	       52.0331   	  
   167 	  23.2000  	       46.1482   	       53.8839   	       51.3996   	  
   167 	  23.4909  	       45.3404   	       53.2286   	       50.7760   	  
   167 	  23.7818  	       44.5467   	       52.5831   	       50.1620   	  
   167 	  24.0727  	       43.7669   	       51.9471   	       49.5571   	  
   167 	  24.3636  	       43.0008   	       51.3201   	       48.9610   	  
   167 	  24.6545  	       42.2482   	       50.7020   	       48.3736   	  
   167 	  24.9455  	       41.5087   	       50.0926   	       47.7944   	  
   167 	  25.2364  	       40.7822   	       49.4914   	       47.2233   	  
   167 	  25.5273  	       40.0684   	       48.8984   	       46.6601   	  
   167 	  25.8182  	       39.3671   	       48.3134   	       46.1044   	  
   167 	  26.1091  	       38.6781   	       47.7361   	       45.5562   	  
   167 	  26.4000  	       38.0012   	       47.1663   	       45.0152   	  
   168 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
   168 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
   168 	   0.2182  	     2026.9862   	     1580.7845   	     1556.3885   	  
   168 	   0.5091  	     1685.4121   	     1438.6203   	     1417.4887   	  
   168 	   0.8000  	     1405.9677   	     1310.0327   	     1291.7552   	  
   168 	   1.0909  	     1177.2636   	     1193.7166   	     1177.9307   	  
   168 	   1.3818  	      990.0001   	     1088.4925   	     1074.8784   	  
   168 	   1.6727  	      836.5833   	      993.2943   	      981.5701   	  
   168 	   1.9636  	      710.8126   	      907.1585   	      897.0757   	  
   168 	   2.2545  	      607.6246   	      829.2143   	      820.5539   	  
   168 	   2.5455  	      522.8850   	      758.6746   	      751.2441   	  
   168 	   2.8364  	      453.2176   	      694.8280   	      688.4582   	  
   168 	   3.1273  	      395.8655   	      637.0316   	      631.5737   	  
   168 	   3.4182  	      348.5777   	      584.7043   	      580.0278   	  
   168 	   3.7091  	      309.5157   	      537.3209   	      533.3114   	  
   168 	   4.0000  	      277.1784   	      494.4066   	      490.9640   	  
   168 	   4.2909  	      250.3398   	      455.5325   	      452.5691   	  
   168 	   4.5818  	      227.9989   	      420.3108   	      417.7501   	  
   168 	   4.8727  	      209.3380   	      388.3909   	      386.1662   	  
   168 	   5.1636  	      193.6894   	      359.4562   	      357.5094   	  
   168 	   5.4545  	      180.5077   	      333.2203   	      331.5008   	  
   168 	   5.7455  	      169.3475   	      309.4244   	      307.8884   	  
   168 	   6.0364  	      159.8450   	      287.8347   	      286.4442   	  
   168 	   6.3273  	      151.7030   	      268.2397   	      266.9619   	  
   168 	   6.6182  	      144.6787   	      250.4484   	      249.2550   	  
   168 	   6.9091  	      138.5736   	      234.2881   	      233.1548   	  
   168 	   7.2000  	      133.2257   	      219.6027   	      218.5087   	  
   168 	   7.4909  	      128.5026   	      206.2511   	      205.1786   	  
   168 	   7.7818  	      124.2958   	      194.1058   	      193.0397   	  
   168 	   8.0727  	      120.5170   	      183.0516   	      181.9791   	  
   168 	   8.3636  	      117.0936   	      172.9842   	      171.8947   	  
   168 	   8.6545  	      113.9666   	      163.8095   	      162.6939   	  
   168 	   8.9455  	      111.0873   	      155.4423   	      154.2933   	  
   168 	   9.2364  	      108.4162   	      147.8058   	      146.6172   	  
   168 	   9.5273  	      105.9207   	      140.8304   	      139.5973   	  
   168 	   9.8182  	      103.5741   	      134.4533   	      133.1717   	  
   168 	  10.1091  	      101.3547   	      128.6176   	      127.2845   	  
   168 	  10.4000  	       99.2446   	      123.2719   	      121.8850   	  
   168 	  10.6909  	       97.2288   	      118.3699   	      116.9274   	  
   168 	  10.9818  	       95.2954   	      113.8695   	      112.3703   	  
   168 	  11.2727  	       93.4343   	      109.7329   	      108.1763   	  
   168 	  11.5636  	       91.6373   	      105.9257   	      104.3114   	  
   168 	  11.8545  	       89.8975   	      102.4169   	      100.7450   	  
   168 	  12.1455  	       88.2093   	       99.1785   	       97.4494   	  
   168 	  12.4364  	       86.5680   	       96.1852   	       94.3993   	  
   168 	  12.7273  	       84.9696   	       93.4141   	       91.5722   	  
   168 	  13.0182  	       83.4108   	       90.8444   	       88.9474   	  
   168 	  13.3091  	       81.8889   	       88.4574   	       86.5064   	  
   168 	  13.6000  	       80.4016   	       86.2362   	       84.2323   	  
   168 	  13.8909  	       78.9467   	       84.1655   	       82.1099   	  
   168 	  14.1818  	       77.5228   	       82.2315   	       80.1254   	  
   168 	  14.4727  	       76.1281   	       80.4216   	       78.2665   	  
   168 	  14.7636  	       74.7616   	       78.7245   	       76.5216   	  
   168 	  15.0545  	       73.4221   	       77.1299   	       74.8808   	  
   168 	  15.3455  	       72.1086   	       75.6287   	       73.3346   	  
   168 	  15.6364  	       70.8202   	       74.2124   	       71.8748   	  
   168 	  15.9273  	       69.5561   	       72.8735   	       70.4937   	  
   168 	  16.2182  	       68.3158   	       71.6051   	       69.1846   	  
   168 	  16.5091  	       67.0984   	       70.4010   	       67.9411   	  
   168 	  16.8000  	       65.9035   	       69.2557   	       66.7577   	  
   168 	  17.0909  	       64.7304   	       68.1639   	       65.6292   	  
   168 	  17.3818  	       63.5787   	       67.1213   	       64.5511   	  
   168 	  17.6727  	       62.4479   	       66.1235   	       63.5192   	  
   168 	  17.9636  	       61.3375   	       65.1668   	       62.5296   	  
   168 	  18.2545  	       60.2472   	       64.2479   	       61.5790   	  
   168 	  18.5455  	       59.1764   	       63.3636   	       60.6642   	  
   168 	  18.8364  	       58.1249   	       62.5111   	       59.7824   	  
   168 	  19.1273  	       57.0921   	       61.6880   	       58.9311   	  
   168 	  19.4182  	       56.0779   	       60.8919   	       58.1079   	  
   168 	  19.7091  	       55.0817   	       60.1207   	       57.3107   	  
   168 	  20.0000  	       54.1034   	       59.3726   	       56.5376   	  
   168 	  20.2909  	       53.1424   	       58.6459   	       55.7869   	  
   168 	  20.5818  	       52.1986   	       57.9390   	       55.0570   	  
   168 	  20.8727  	       51.2716   	       57.2505   	       54.3465   	  
   168 	  21.1636  	       50.3611   	       56.5792   	       53.6541   	  
   168 	  21.4545  	       49.4668   	       55.9238   	       52.9785   	  
   168 	  21.7455  	       48.5884   	       55.2834   	       52.3188   	  
   168 	  22.0364  	       47.7256   	       54.6570   	       51.6739   	  
   168 	  22.3273  	       46.8782   	       54.0436   	       51.0429   	  
   168 	  22.6182  	       46.0458   	       53.4426   	       50.4251   	  
   168 	  22.9091  	       45.2282   	       52.8533   	       49.8197   	  
   168 	  23.2000  	       44.4251   	       52.2748   	       49.2260   	  
   168 	  23.4909  	       43.6363   	       51.7068   	       48.6434   	  
   168 	  23.7818  	       42.8615   	       51.1485   	       48.0714   	  
   168 	  24.0727  	       42.1005   	       50.5996   	       47.5094   	  
   168 	  24.3636  	       41.3529   	       50.0596   	       46.9570   	  
   168 	  24.6545  	       40.6187   	       49.5280   	       46.4137   	  
   168 	  24.9455  	       39.8975   	       49.0045   	       45.8791   	  
   168 	  25.2364  	       39.1891   	       48.4888   	       45.3529   	  
   168 	  25.5273  	       38.4933   	       47.9805   	       44.8348   	  
   168 	  25.8182  	       37.8098   	       47.4793   	       44.3244   	  
   168 	  26.1091  	       37.1385   	       46.9850   	       43.8214   	  
   168 	  26.4000  	       36.4791   	       46.4973   	       43.3257   	  
   169 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
   169 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
   169 	   0.2182  	     1592.4946   	      797.8311   	      794.2232   	  
   169 	   0.5091  	     1384.0951   	      710.2984   	      706.5784   	  
   169 	   0.8000  	     1205.7234   	      632.7972   	      629.0422   	  
   169 	   1.0909  	     1052.9995   	      564.1718   	      560.4421   	  
   169 	   1.3818  	      922.1834   	      503.3998   	      499.7418   	  
   169 	   1.6727  	      810.0813   	      449.5765   	      446.0252   	  
   169 	   1.9636  	      713.9660   	      401.9016   	      398.4826   	  
   169 	   2.2545  	      631.5084   	      359.6669   	      356.3981   	  
   169 	   2.5455  	      560.7198   	      322.2461   	      319.1391   	  
   169 	   2.8364  	      499.9019   	      289.0849   	      286.1462   	  
   169 	   3.1273  	      447.6043   	      259.6930   	      256.9252   	  
   169 	   3.4182  	      402.5885   	      233.6365   	      231.0391   	  
   169 	   3.7091  	      363.7969   	      210.5316   	      208.1015   	  
   169 	   4.0000  	      330.3262   	      190.0387   	      187.7709   	  
   169 	   4.2909  	      301.4050   	      171.8574   	      169.7457   	  
   169 	   4.5818  	      276.3744   	      155.7219   	      153.7589   	  
   169 	   4.8727  	      254.6719   	      141.3969   	      139.5748   	  
   169 	   5.1636  	      235.8168   	      128.6745   	      126.9847   	  
   169 	   5.4545  	      219.3989   	      117.3705   	      115.8045   	  
   169 	   5.7455  	      205.0674   	      107.3221   	      105.8713   	  
   169 	   6.0364  	      192.5230   	       98.3851   	       97.0409   	  
   169 	   6.3273  	      181.5099   	       90.4320   	       89.1862   	  
   169 	   6.6182  	      171.8095   	       83.3501   	       82.1945   	  
   169 	   6.9091  	      163.2353   	       77.0394   	       75.9664   	  
   169 	   7.2000  	      155.6276   	       71.4118   	       70.4139   	  
   169 	   7.4909  	      148.8503   	       66.3891   	       65.4593   	  
   169 	   7.7818  	      142.7869   	       61.9020   	       61.0339   	  
   169 	   8.0727  	      137.3379   	       57.8895   	       57.0768   	  
   169 	   8.3636  	      132.4181   	       54.2974   	       53.5344   	  
   169 	   8.6545  	      127.9550   	       51.0779   	       50.3592   	  
   169 	   8.9455  	      123.8863   	       48.1884   	       47.5091   	  
   169 	   9.2364  	      120.1588   	       45.5916   	       44.9471   	  
   169 	   9.5273  	      116.7272   	       43.2541   	       42.6404   	  
   169 	   9.8182  	      113.5524   	       41.1468   	       40.5598   	  
   169 	  10.1091  	      110.6012   	       39.2435   	       38.6798   	  
   169 	  10.4000  	      107.8450   	       37.5213   	       36.9776   	  
   169 	  10.6909  	      105.2595   	       35.9598   	       35.4332   	  
   169 	  10.9818  	      102.8238   	       34.5410   	       34.0288   	  
